id,has_facsimile,edited,provisional_transcription,automatic_transcription,type
994,True,False,True,False,Brief
995,False,False,False,False,Brief
996,True,False,True,False,Brief
997,True,False,True,False,Brief
998,True,False,True,False,Brief
999,True,False,True,False,Brief
1000,True,False,True,False,Brief
1001,True,False,False,True,Brief
1002,True,False,True,False,Brief
1003,True,False,True,False,Brief
1004,True,False,True,False,Brief
1005,True,False,True,False,Brief
1006,True,False,True,False,Brief
1007,True,False,True,False,Brief
1008,True,False,True,False,Brief
1009,False,False,True,False,Brief
1010,True,False,True,False,Brief
1011,True,False,True,False,Brief
1012,True,False,True,False,Brief
1013,True,False,True,False,Brief
1014,True,False,True,False,Brief
1015,True,False,True,False,Brief
1016,True,False,True,False,Brief
1017,True,False,True,False,Brief
1018,True,False,True,False,Brief
1019,True,False,True,False,Brief
1020,True,False,True,False,Brief
1021,True,False,True,False,Brief
1022,True,False,False,True,Brief
1023,True,False,True,False,Brief
1024,True,False,True,False,Brief
1025,True,False,True,False,Brief
1026,True,False,True,False,Brief
1027,True,False,True,False,Brief
1028,True,False,True,False,Brief
1029,True,False,True,False,Brief
1030,True,False,True,False,Brief
1031,True,False,True,False,Brief
1032,True,False,False,True,Brief
1033,True,False,False,True,Brief
1034,True,False,False,True,Brief
1035,True,False,True,False,Brief
1036,False,False,False,False,Brief
1037,False,False,False,False,Verweis
1038,False,True,False,False,Verweis
1039,True,False,True,False,Brief
1040,True,False,True,False,Beilage
1041,False,False,False,False,Verweis
1043,True,False,True,False,Brief
1044,True,False,True,False,Brief
1045,True,False,True,False,Brief
1046,False,False,False,False,Brief
1047,False,False,False,False,Verweis
1048,True,False,True,False,Brief
1049,True,False,True,False,Brief
1050,True,False,True,False,Brief
1051,True,False,True,False,Brief
1052,True,False,True,False,Brief
1053,True,False,True,False,Brief
1054,True,False,True,False,Brief
1055,True,False,True,False,Brief
1056,True,False,True,False,Brief
1057,True,False,True,False,Brief
1058,True,False,True,False,Brief
1059,True,False,True,False,Brief
1060,True,False,True,False,Brief
1061,False,False,False,False,Verweis
1062,False,False,False,False,Rede
1063,True,False,True,False,Brief
1064,True,False,True,False,Brief
1065,True,False,True,False,Brief
1066,True,False,True,False,Brief
1067,True,False,True,False,Brief
1068,True,False,True,False,Brief
1069,True,False,True,False,Brief
1070,True,False,True,False,Brief
1071,True,False,True,False,Brief
1072,True,False,False,True,Brief
1073,False,False,False,False,Verweis
1074,True,False,True,False,Brief
1075,True,False,True,False,Brief
1076,True,False,True,False,Brief
1077,True,False,True,False,Brief
1078,True,False,True,False,Beilage
1079,False,False,False,False,Verweis
1080,True,False,True,False,Brief
1081,True,False,True,False,Brief
1082,True,False,True,False,Brief
1083,True,False,True,False,Brief
1084,True,False,True,False,Brief
1085,True,False,True,False,Brief
1086,True,False,True,False,Brief
1087,True,False,True,False,Brief
1088,True,False,True,False,Brief
1089,True,False,True,False,Beilage
1090,True,False,True,False,Brief
1091,False,False,True,False,Brief
1092,True,False,True,False,Brief
1093,True,False,True,False,Brief
1094,False,False,False,False,Verweis
1095,False,False,False,False,Verweis
1096,True,False,False,True,Brief
1097,True,False,True,False,Beilage
1098,True,False,True,False,Brief
1099,True,False,True,False,Brief
1100,False,False,True,False,Brief
1101,True,False,True,False,Brief
1102,True,False,True,False,Brief
1103,True,False,True,False,Brief
1104,True,False,True,False,Brief
1105,True,False,True,False,Brief
1106,True,False,True,False,Brief
1107,False,False,False,False,Verweis
1108,True,False,True,False,Brief
1109,True,False,True,False,Brief
1110,True,False,True,False,Brief
1111,True,False,True,False,Brief
1112,True,False,True,False,Brief
1113,True,False,True,False,Brief
1114,True,False,True,False,Brief
1115,True,False,True,False,Brief
1116,True,False,True,False,Brief
1117,True,False,True,False,Brief
1118,True,False,True,False,Brief
1119,True,False,True,False,Brief
1120,True,False,True,False,Brief
1121,True,False,True,False,Brief
1122,True,False,True,False,Brief
1123,True,False,True,False,Brief
1124,True,False,True,False,Brief
1125,True,False,True,False,Brief
1126,False,False,False,False,Verweis
1127,True,False,False,True,NeueZeitung
1128,True,False,True,False,Brief
1129,True,False,True,False,Brief
1130,True,False,True,False,Brief
1131,False,False,False,False,Verweis
1132,False,False,False,False,Verweis
1133,True,False,True,False,Brief
1134,True,False,True,False,Brief
1135,False,False,True,False,Brief
1136,True,False,False,True,Brief
1137,False,False,False,False,Brief
1138,True,False,True,False,Brief
1139,True,False,True,False,Brief
1140,False,False,False,False,Verweis
1141,True,False,True,False,Brief
1142,True,False,True,False,Brief
1143,True,False,False,True,Brief
1144,True,False,True,False,Brief
1145,True,False,True,False,Brief
1146,True,False,True,False,Brief
1147,True,False,True,False,Brief
1148,True,False,False,True,Brief
1149,True,False,True,False,Brief
1150,True,False,True,False,Brief
1151,True,False,True,False,Brief
1152,True,False,True,False,Brief
1153,True,False,True,False,Brief
1154,True,False,True,False,Brief
1155,True,False,True,False,Brief
1156,True,False,True,False,Brief
1157,True,False,True,False,Brief
1158,True,False,True,False,Brief
1159,True,False,False,True,NeueZeitung
1160,True,False,False,True,Brief
1161,True,False,False,True,Brief
1162,True,False,True,False,Brief
1163,True,False,True,False,Brief
1164,True,False,True,False,Brief
1165,True,False,True,False,Brief
1166,True,False,True,False,Brief
1167,True,False,False,True,Brief
1168,True,False,True,False,Brief
1169,True,False,True,False,Brief
1170,False,False,True,False,Brief
1171,True,False,False,True,Brief
1172,True,False,True,False,Brief
1173,True,False,True,False,Brief
1174,True,False,True,False,Brief
1175,False,False,True,False,Brief
1176,True,False,True,False,Brief
1177,True,False,True,False,Brief
1178,True,False,True,False,Brief
1179,True,False,False,True,Brief
1180,True,False,False,True,Brief
1181,True,False,True,False,Brief
1182,True,False,True,False,Brief
1183,True,False,True,False,Brief
1184,True,False,True,False,Brief
1185,True,False,True,False,Brief
1186,True,False,True,False,Brief
1187,True,False,False,True,Brief
1188,True,False,True,False,Brief
1189,True,False,True,False,Brief
1190,False,False,False,False,Widmung
1195,False,False,False,False,Verweis
1196,True,False,True,False,Brief
1197,True,False,True,False,Brief
1198,True,False,True,False,Brief
1199,True,False,True,False,Brief
1200,True,False,True,False,Brief
1201,False,False,False,False,Brief
1202,True,False,True,False,Brief
1203,True,False,True,False,Brief
1204,True,False,True,False,Brief
1205,False,False,True,False,Brief
1206,True,False,True,False,Brief
1207,True,False,True,False,Brief
1208,True,False,True,False,Brief
1209,False,False,True,False,Brief
1210,True,False,True,False,Brief
1211,True,False,True,False,Brief
1212,True,False,True,False,Brief
1213,True,False,True,False,Brief
1214,True,False,True,False,Brief
1215,True,False,True,False,Brief
1216,True,False,True,False,Brief
1217,False,False,True,False,Brief
1218,True,False,True,False,Brief
1219,False,False,False,False,Hinweis
1220,True,False,True,False,Brief
1221,False,False,True,False,Brief
1222,True,False,True,False,Brief
1223,True,False,True,False,Brief
1224,True,False,True,False,Brief
1225,True,False,True,False,Brief
1226,True,False,True,False,Brief
1227,True,False,True,False,Brief
1228,True,False,True,False,Brief
1229,False,False,False,False,Verweis
1230,True,False,True,False,Brief
1231,True,False,True,False,Brief
1232,False,False,True,False,Brief
1233,True,False,True,False,Brief
1234,True,False,True,False,Brief
1235,True,False,True,False,Brief
1236,True,False,True,False,Brief
1237,True,False,True,False,Brief
1238,True,False,True,False,Brief
1239,False,False,True,False,Brief
1240,True,False,True,False,Brief
1241,True,False,True,False,Brief
1242,True,False,True,False,Brief
1243,True,False,True,False,Brief
1244,True,False,True,False,Brief
1245,True,False,True,False,Brief
1246,True,False,False,True,Brief
1247,True,False,False,True,Brief
1248,True,False,True,False,Brief
1249,False,False,True,False,Brief
1250,True,False,True,False,Brief
1251,True,False,True,False,Brief
1252,True,False,True,False,Brief
1253,True,False,True,False,Brief
1254,False,False,False,False,Verweis
1255,True,False,False,True,Brief
1256,True,False,True,False,Brief
1257,True,False,True,False,Brief
1258,True,False,True,False,Brief
1259,True,False,True,False,Brief
1260,False,False,True,False,Brief
1261,True,False,True,False,Brief
1262,True,False,True,False,Brief
1263,True,False,True,False,Brief
1264,True,False,True,False,Brief
1265,False,False,False,False,Brief
1266,False,False,True,False,Brief
1267,True,False,False,True,Brief
1268,True,False,True,False,Brief
1269,True,False,True,False,Brief
1270,True,False,True,False,Brief
1271,True,False,True,False,Brief
1272,True,False,True,False,Brief
1273,True,False,True,False,Brief
1274,False,False,False,False,Gutachten
1275,True,False,True,False,Brief
1276,True,False,True,False,Brief
1277,True,False,True,False,Brief
1278,True,False,True,False,Brief
1279,True,False,True,False,Brief
1280,True,False,True,False,Brief
1281,True,False,True,False,Brief
1282,True,False,True,False,Brief
1283,True,False,True,False,Brief
1284,True,False,True,False,Brief
1285,True,False,True,False,Brief
1286,False,False,False,False,Brief
1287,True,False,True,False,Brief
1288,True,False,True,False,Brief
1289,True,False,True,False,Brief
1290,False,False,False,False,Verweis
1291,False,False,False,False,Verweis
1292,False,False,False,False,Verweis
1293,True,False,True,False,Brief
1294,True,False,True,False,Brief
1295,True,False,True,False,Brief
1296,True,False,True,False,Brief
1298,True,False,True,False,Brief
1299,True,False,True,False,Brief
1300,True,False,True,False,Brief
1301,True,False,True,False,Brief
1302,True,False,True,False,Brief
1303,False,False,False,False,Widmungsvorrede
1304,True,False,True,False,Brief
1305,True,False,True,False,Brief
1306,True,False,False,True,Brief
1307,True,False,True,False,Brief
1308,True,False,True,False,Brief
1309,True,False,True,False,Brief
1310,True,False,True,False,Brief
1311,True,False,True,False,Brief
1312,True,False,True,False,Brief
1313,True,False,True,False,Brief
1314,True,False,True,False,Brief
1315,True,False,True,False,Brief
1316,True,False,True,False,Brief
1317,True,False,False,True,Brief
1318,True,False,True,False,Brief
1319,True,False,True,False,Brief
1320,True,False,True,False,Brief
1321,True,False,True,False,Brief
1322,True,False,True,False,Brief
1323,True,False,True,False,Brief
1324,False,False,False,False,Hinweis
1325,True,False,True,False,Briefschluss
1326,False,False,False,False,Hinweis
1327,False,False,False,False,Hinweis
1328,True,False,True,False,Brief
1329,True,False,True,False,Brief
1330,True,False,True,False,Brief
1331,True,False,True,False,Brief
1332,True,False,True,False,Brief
1333,True,False,True,False,Brief
1334,True,False,True,False,Brief
1335,True,False,True,False,Brief
1336,False,False,False,False,Verweis
1337,True,False,True,False,Brief
1338,True,False,True,False,Brief
1339,True,False,True,False,Brief
1340,True,False,True,False,Brief
1341,True,False,True,False,Brief
1342,True,False,True,False,Brief
1343,True,False,True,False,Brief
1344,True,False,True,False,Brief
1345,True,False,True,False,Brief
1346,True,False,True,False,Brief
1347,True,False,True,False,Brief
1348,True,False,True,False,Brief
1349,True,False,True,False,Brief
1350,True,False,True,False,Brief
1351,True,False,True,False,Brief
1352,True,False,False,True,Brief
1353,True,False,True,False,Brief
